ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,imf_1_mean,imf_1_std,imf_2_mean,imf_2_std,imf_3_mean,imf_3_std
7.494212047,210.3472757,29252.50111,5.92270426,339.846577,445.0612309,16.91711276,84.86854829,5.492704955,0,-348.0961435942935,8655.707497860309,3722.3685298067376,8424.051026278816,,
6.624572528,172.0554707,14877.28974,7.07993397,338.4412768,405.8180972,15.65614883,58.56053052,4.333720849,0,-1852.9998840113985,4847.960006615041,3618.09538305551,3929.4428206052926,,
6.032188903,200.4207555,32882.15594,6.516518928,352.0186379,349.9821732,14.10482106,43.37680777,3.423831621,0,-2580.8336281321003,10517.791573398365,6342.837147563432,9197.701849686411,,
6.344095425,164.8172074,14973.29736,10.70701558,316.1444504,337.219448,19.4116987,64.38496987,3.843484016,0,-1885.7695304825627,4873.103833368194,3652.010611526007,3945.4727871503515,,
7.459144859,217.7001303,19436.50354,4.639115858,352.4244392,494.0943388,14.46029465,57.19618849,3.841052038,0,230.2438371410139,6057.080323558947,2057.3470788806526,6113.745111727518,,
6.361666803,175.0439989,25833.85171,8.243781227,333.9471072,302.1907102,10.55857558,70.10769298,3.681765114,0,-2019.8045617130047,8264.387541466735,4991.358673713449,7224.783514021114,,
5.739816333,189.8277886,15825.44032,8.110140337,313.0573324,425.0167571,14.89918076,81.37390676,2.722571208,0,-1977.2673294764597,5155.409366563733,3851.2881976429044,4176.992175447121,,
8.805177745,157.2319816,4728.650671,8.848262224,356.7736375,299.2797747,9.439925286,61.64059674,5.176205069,0,-769.9483583947333,1439.5372361438276,1396.1534952685115,1038.69954027517,,
8.003031485,186.4630821,15007.27268,7.697323746,355.7260064,561.6131872,10.15323287,67.0003505,3.137551206,0,191.93557613292836,4692.0486669028,1608.8495844789604,4724.432906875257,,
6.427365144,202.9449791,20920.25156,5.527620653,338.5823539,332.6127519,12.80902397,75.10133404,3.568823153,0,-266.50868793683344,5285.964858817448,2699.600444810167,5406.6604017515265,,
6.124672271,179.5797525,27951.61307,8.075626886,303.6469276,467.171822,13.83511668,69.01748768,3.631006709,0,-3594.736207401498,9108.60704024716,6817.257927659943,7362.350460978713,,
8.457901037,228.7321522,16061.5901,4.142485399,356.3048253,370.7121076,14.06171029,82.36469151,4.914276095,0,200.57327202159482,4995.55819957995,1702.902311248516,5056.694361286984,,
5.772197394,200.1449708,27840.69421,7.132239773,318.6434912,414.0150432,15.55010138,62.52127369,3.078985839,0,-3587.516983101741,9064.376928690328,6795.022817910186,7328.597451018622,,
7.895045662,174.6926854,10465.2616,7.668315445,350.535418,472.0429124,14.63390897,60.86223373,3.084431233,0,-249.42148362573596,3037.9272163628843,1533.4966559412917,2862.824511421369,,
8.576739928,221.1502583,24897.2866,6.222626356,341.80921,389.2927845,15.95213165,36.0825831,3.916114733,0,-285.4822496794889,7365.454986315797,3165.5143661869342,7185.86356883065,,
5.596729818,229.2950981,44652.36387,6.500953108,323.999049,424.2570133,12.36182677,40.41209769,3.826158191,0,-5833.16334639254,14534.378009336358,10910.786990389983,11741.317081533574,,
8.145632374,218.4408042,31350.27577,5.507649678,334.6448874,376.6698777,14.88630503,52.41577465,4.307547519,0,-385.15890516266074,9264.439418138378,3981.3027105572173,9026.274341903218,,
6.665495068,222.4877721,25319.91387,4.970958566,339.0597496,318.5643304,19.36869791,72.71677464,3.928495392,0,-320.15653118753994,6395.278388478594,3243.231658262651,6555.833829844442,,
6.499067998,173.7688739,23734.84621,9.00905572,330.1646816,593.5617556,13.98629365,63.69387601,4.355880125,0,-3000.083282547569,7748.134555363325,5770.070581947903,6269.5303910196135,,
9.735889388,209.7615128,10897.15029,6.106566876,358.1931208,449.3677902,13.91164543,47.10018614,5.573210319,0,165.91762401646506,3410.4440389652837,1167.0712884227569,3455.1655162011857,,
9.268281895,204.3604853,14333.53802,9.070126287,328.2979468,431.4754122,11.93480194,90.90179972,5.255703382,0,179.40064718114297,4466.391086408625,1534.3885280993013,4509.467685462067,,
6.475885399,177.2949494,16532.82882,10.09658797,305.2489447,466.64942,6.776145723,65.1464903,4.306112971,0,-2064.0327351159194,5391.633694672221,4016.7908858340315,4370.295102783461,,
6.297845634,214.2145741,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,64.84690479,1.680554025,0,-2666.702426830677,6844.278884161496,5122.133148148676,5542.748315113099,,
5.284096687,185.7054923,26532.73725,6.132545674,328.1395817,543.1817477,17.39846476,47.0663922,4.800963142,0,-3384.59830065811,8652.929625900575,6459.092360009555,6999.501646331994,,
8.26994471,192.0037757,11889.21775,8.377233431,345.9873539,405.3406089,17.39566199,85.44498456,3.076479932,0,-1771.4282030711706,3782.95744310482,3210.885291195949,2845.8206962499676,,
8.214099764,192.1771266,12819.87544,7.536023171,343.4772615,418.6787647,13.35260403,86.97810125,3.38186391,0,167.9308320215036,3996.651763182091,1375.8104218590518,4035.601450512037,,
8.719764332,219.7788985,30681.12026,7.268765089,340.9184904,481.8534152,9.151209133,50.17859554,2.887725422,0,-365.07084677147134,9081.414321103628,3898.612749395472,8843.05503396219,,
6.492638846,172.8639603,14625.56136,7.7365695,349.4040572,652.5375916,10.21205821,56.94972417,4.667770161,0,-2178.257384292175,4665.438910074488,3943.415798735175,3496.6965849223557,,
7.814524321,180.3473084,17516.69936,7.489006438,352.2770291,370.0113729,14.28931979,80.88242514,2.901699556,0,-177.88513264454812,5189.165398306636,2237.0753599384366,5059.816494864588,,
9.652562935,205.2060586,8508.15373,4.945416599,386.5411847,392.7674528,12.44653913,53.89803657,3.192569799,0,-191.644674984994,2465.869893326281,1255.7339584442161,2337.3470129731263,,
7.386837696,189.5958143,29122.697,8.420763302,321.5677645,458.0441705,17.1969431,56.76991473,4.816705216,0,-3750.9068951047575,9487.136813677926,7104.9619965874235,7669.359919470279,,
5.497580321,204.6828696,29493.42297,7.604130349,323.6087859,476.8444591,16.6724146,83.41383836,5.060114929,0,-3794.7511773150786,9607.177213844756,7196.618639888301,7764.896081841869,,
6.268953337,185.7066466,24769.51139,6.717666041,318.2279422,534.5408375,13.62886544,69.13921994,4.674495973,0,-3150.9576584147535,8078.157546242968,6029.6705491959765,6534.818391401748,,
4.02905271,203.3868565,42327.16802,8.550483092,279.6752556,503.7324283,13.75883583,46.38406377,4.179656267,0,-5513.106728792444,13788.552420523196,10334.313912355667,11137.286815709082,,
6.412707042,204.3580969,32333.84154,5.204084472,345.7175003,389.2152949,11.14503977,91.20486668,5.014144884,0,-398.22858269829754,9555.589892394903,4108.4633910258535,9300.23922746268,,
5.548181849,204.2598994,39997.7837,7.027226156,319.2029353,431.9724289,15.4003962,41.95229157,3.945460484,0,-5211.79447078083,13023.4419144108,9770.36030632072,10520.464872059001,,
7.468617019,240.3453052,36701.97435,4.536412951,339.2213512,453.2113664,16.10651511,67.95249573,3.384178841,0,-457.06456436392244,10850.66278736825,4660.86463019181,10563.627709166562,,
7.918150471,214.1866109,23823.49289,7.290877676,341.1733217,411.4244826,19.58500189,25.05737466,4.028958007,0,-269.60387984190663,7052.347233696205,3031.1769540534633,6878.847439851722,,
5.433242117,201.7812455,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,87.63401318,3.675717673,0,-4024.6362967475816,10147.409494403664,7605.719111064693,8199.820128663023,,
6.715719088,195.1905985,19966.7447,7.744695763,354.2089232,411.7955029,17.32308073,67.9817406,2.443008006,0,-2529.9936441602363,6501.088244177848,4866.6767518032375,5262.894825812838,,
6.576845323,156.2217681,12772.09575,9.759897652,341.7493777,418.9724666,10.38225265,78.30517971,3.771313518,0,-1913.3674753984144,4070.6634879163294,3446.460236648748,3059.634114499166,,
6.6249436,185.4109329,16360.5663,9.472844969,320.8465069,458.9239774,12.48800692,40.95997374,3.546696372,0,-2040.5911010333325,5333.413979918273,3973.795565789,4326.0974531564625,,
8.273643584,188.1607511,11120.70105,7.410890858,346.3197738,344.1549646,15.31487917,89.44685002,3.331583735,0,-143.88019151619915,2814.8079428220367,1490.892901168088,2853.5895914955763,,
5.171434094,207.2805308,44612.75136,7.287925242,300.2542577,552.9075895,12.7237245,52.2377358,2.949431503,0,-5805.464160825659,14536.638107094088,10889.193492952216,11741.568888435257,,
6.9641983,193.7532798,27408.49933,10.1846046,307.6945221,302.9404332,15.88964959,78.07673798,2.395683182,0,-2148.060054758238,8766.092019596354,5295.437659064015,7667.588614802853,,
9.042582866,221.3201844,14149.49983,5.325852715,366.6684085,377.8579586,13.00844311,87.89616571,4.34844014,0,185.26727452824605,4403.281840028949,1507.506932809643,4457.807703273187,,
5.970578908,202.7455203,19952.30947,7.872037771,311.1881847,412.0389222,18.63214156,73.16633787,5.013281168,0,-2532.2181974632495,6495.4854193048,4864.322250182915,5257.72845608105,,
6.273805782,191.8503964,15130.15437,5.11275051,349.9495296,538.2037134,12.38359721,52.09768738,4.510405324,0,195.28267018247232,4730.253491503128,1614.7769137737498,4768.213623341664,,
6.604007989,212.9784674,23564.57966,6.608205099,325.3538597,430.332754,14.35290461,33.40304793,4.458966913,0,-3008.0069787244847,7672.042148515129,5741.192742462375,6213.022727579868,,
7.14394199,153.2363644,11553.03928,8.444687185,329.4044567,278.4832659,11.26688617,81.7184127,3.792840307,0,-895.9249972601951,3693.9726378061105,2276.6505678548615,3215.3018455115475,,
8.11644657,208.6891531,23985.86442,7.513870224,346.4237871,436.2905517,9.612293184,67.38115657,2.934697437,0,-267.4694713034837,7103.208938753758,3053.33906862404,6922.311928297863,,
7.66518778,209.9972465,22993.72935,5.543901316,343.4942197,417.7389884,7.750606555,63.55182239,2.707129162,0,-253.2267722312166,6809.175521556212,2925.6910446537718,6639.407102289924,,
5.555352973,154.3006837,20503.43005,9.644996548,313.4702967,355.2069685,18.46869035,75.14036171,4.536145914,0,-2624.060131703538,6676.908168024503,5006.2549701918715,5396.086920187262,,
7.543931305,192.2345408,24227.96114,7.241343465,336.1510498,369.4276991,18.18887253,70.58850738,3.703191306,1,-281.30792806677215,7165.764422008531,3084.979069809661,6980.665648308664,,
7.340170884,210.1188126,12810.42316,8.86729383,309.6615775,412.7065583,12.38922918,73.51332057,3.919139533,1,-1916.3830527733871,4074.715393921636,3455.1540819286092,3070.734132995415,,
10.01518906,210.126717,9064.035831,7.198432415,363.5618201,324.6479088,10.2130582,92.64389187,3.846547549,1,-114.19445419542234,2295.5751617672863,1234.893275972533,2326.8422075811723,,
6.334162776,197.4823264,23460.82138,6.121463538,303.5503239,399.5637857,18.8222159,62.22287461,4.038829793,1,-270.27845300196765,6945.719346386702,2987.9403821816345,6765.7467208375765,,
8.892998479,224.078183,22960.18064,8.982036449,274.6894585,466.2454797,9.693048967,59.57721177,3.619132805,1,-2923.5212469404723,7476.869020884301,5591.961045792694,6056.330104176045,,
8.165714933,203.4193307,16925.0123,5.574341667,337.2523247,527.9125436,18.36143559,60.39354848,3.92011648,1,207.52662457515686,5284.142258649759,1802.4746705526204,5327.166546984602,,
4.931958445,164.6667686,31155.54022,7.4114835,383.7826259,506.5314139,14.98003369,69.24922883,5.045982883,1,-4008.3273376394272,10157.003849632812,7598.565083833649,8205.601366884172,,
8.977821883,198.996287,20225.64292,7.56951815,352.6858428,492.0978246,19.62192339,64.17723224,3.199999614,1,-208.2473481933062,6003.540610722942,2583.0217226018617,5846.801700810547,,
7.372611796,220.3871636,17606.88569,9.426339354,274.2068037,551.1452068,14.82644147,67.30542126,3.182521119,1,-2189.485331388298,5742.5096583161085,4273.345131288187,4658.3861265715295,,
9.107330383,202.5147114,24678.32929,5.57590637,334.7173347,467.1107616,12.93732874,46.93525183,4.492139949,1,-277.93650412398046,7312.591956657026,3140.3498435653146,7122.269082985847,,
6.704635426,230.7669398,9727.761716,5.943694579,223.2358161,405.7615711,12.82650937,74.38519942,3.42217862,1,140.4382336752931,3047.2312131284743,1047.4293508152623,3089.444721173268,,
3.623165848,156.8989167,26738.52536,5.023142591,388.7522531,388.7526203,17.1960121,63.56487022,5.370205549,1,-3442.184917959009,8709.930983974406,6527.485645337676,7036.224542097179,,
7.966856824,186.353361,21440.73885,7.832473708,393.7670457,461.3562275,13.91386963,86.12181104,5.115430914,1,-224.7378757105053,6355.58070623552,2736.2007564122837,6187.055423399277,,
8.907987118,202.4612113,33653.76196,5.431878696,330.8271328,426.186565,18.75990224,79.37062125,4.641258532,1,-418.8088597373819,9949.765075187504,4277.736472730271,9678.648119886851,,
5.898726325,198.3100198,21148.2419,9.124900322,326.2542815,312.3885856,13.042948,74.31161876,4.899815187,1,-1656.818820432076,6761.3792920510505,4111.5380199314095,5908.725071329187,,
9.514626622,215.725527,16553.56244,7.54785947,321.7762131,453.9184895,9.640241052,57.86542318,2.64503637,1,202.9446925959713,5160.060482744801,1756.1881803255842,5214.410016309825,,
8.842463656,229.9644224,7839.31876,10.50880989,278.428265,370.0851534,15.79097733,77.16661878,4.576728706,1,-1145.058800690494,2478.8945615608754,2126.6901561529385,1864.7857941224938,,
7.721078494,208.4385926,17248.61874,7.685369735,286.4035215,269.0136348,11.75734824,56.884528,3.22395109,1,-218.11683663454494,4354.4869279211,2229.1998104633226,4465.9737220293955,,
9.089421098,208.91472,32238.07778,6.895013645,321.0804652,449.2599756,12.51464126,89.21307429,4.430116016,1,-394.64880198092277,9535.940353211101,4099.034936104146,9277.289771415924,,
1.757037115,147.5818314,41538.24273,7.728177044,376.012933,428.4448225,10.82869634,65.00583981,2.96755413,1,-5418.9982901725025,13532.97583607844,10149.95047032128,10921.28955918794,,
5.085429353,173.5659711,33455.24099,6.033247172,351.271267,507.476249,17.79595745,62.46613537,3.96173067,1,-4318.9941338587205,10904.880268318708,8161.538242427055,8809.189882334507,,
9.545270521,212.0463911,25189.83062,6.203868785,316.5673193,498.2669594,20.05151858,52.90112726,4.983903465,1,-285.4792856904212,7467.701978033514,3208.8567277360885,7270.244598189568,,
6.246264054,163.2180384,26408.88177,6.02967048,429.0223118,509.9568642,23.56964491,19.17517454,5.044454778,1,3063.460465906888,8255.891542249214,,,,
8.596767212,202.3431875,15173.47115,7.248624986,373.6533277,315.4790704,15.0086742,76.87966926,3.238692933,1,-189.0194305973557,3838.1256810007912,1986.3437821741334,3915.954812837509,,
6.436444496,192.9956648,19579.38955,7.640874322,314.922739,379.6753668,12.89704926,75.83913181,3.415851385,1,-2488.9406027670743,6372.893525471135,4774.853121864075,5158.249263168532,,
7.333477726,233.7213551,16066.55212,8.181988065,224.212503,401.7393087,15.31397775,81.84206216,4.772662701,1,-2019.478313463004,5225.615351024991,3913.219364041004,4238.054045952015,,
6.144759038,210.9797475,19981.31519,9.203614112,271.0971043,332.5981262,17.18796335,79.63424204,3.082080496,1,-2557.1439922647464,6496.368801288942,4880.61541749097,5257.154891081032,,
5.393345914,172.5502615,28099.03873,5.789668676,372.6219432,505.5423487,17.53070356,67.27387448,4.633854752,1,-3599.3289265878607,9160.991879334644,6849.370563341416,7404.152202919193,,
5.624819996,215.8228726,9028.760345,9.256097772,274.2923054,340.6483926,10.68067274,72.48745023,4.355489162,1,-1335.463169715473,2861.4765024533185,2442.344108104362,2156.1655914151365,,
5.768868031,184.3950028,31155.98882,8.392833532,356.5526971,380.0968101,10.43033979,100.2316678,3.092626379,1,-4036.5037821242327,10142.518601681808,7614.831522738899,8191.165922239282,,
5.251353815,167.924336,34768.93342,4.023081339,377.1434889,315.5361054,10.42915946,70.5933871,4.072252323,1,-436.03264545521563,8787.770525787342,4405.355599270439,9004.298676721924,,
7.688785916,209.1856253,29568.53585,9.817335635,294.3477322,355.6986132,13.91876862,71.68153964,3.918673156,1,-3833.699072677342,9619.81591570393,7226.453841973675,7775.31978727979,,
5.842754601,202.0447753,13969.26156,6.643918028,290.7959545,475.1429562,18.18983851,77.93110395,4.490392564,1,-2094.61858205082,4448.413940934706,3766.878943567821,3346.941442593096,,
9.961247709,220.038186,11939.76986,8.428753588,337.48361,398.6809356,14.7925852,60.99184258,3.246583097,1,168.55425740941075,3725.3843202896696,1275.156143009923,3776.937607046306,,
7.417502637,198.705653,24389.36289,4.790681389,289.3313578,366.3707236,18.41518046,87.99622277,3.391240667,1,-287.4700315029061,7214.997720760465,3105.8901928721284,7026.563627468998,,
3.633162829,179.3505767,28584.17581,5.246381747,292.4405364,500.8660185,8.95640146,77.36098527,3.349571655,1,-3672.1934004047052,9318.563741400958,6967.235560911482,7531.566286820098,,
9.90081484,199.0837518,16233.13468,8.146643168,380.1130295,345.0198518,20.38671963,73.38148842,2.39500211,1,-204.52156360443084,4106.215040020985,2123.5840059675415,4185.286974931273,,
10.2684305,218.2166825,13753.99337,7.512608141,334.1780747,341.6022087,15.67156353,84.68266023,4.304689262,1,176.627260630937,4277.419881110929,1464.5316602093963,4332.800776231666,,
0.22749905,152.5301112,39028.59934,3.462492048,283.6937822,443.0292321,13.2019432,62.32271111,3.545741438,1,-5088.652168096821,12718.193425588372,9532.053596135265,10264.689717974186,,
6.017260924,206.0143998,15157.26879,7.582123856,307.7044736,431.7819875,14.22175704,53.31997717,4.427712282,1,-1884.389450669937,4936.363048799625,3683.0937264668255,4006.1248959999425,,
7.110845138,213.8863369,25043.5328,6.048437038,245.954253,505.7355345,16.38314048,91.68102605,5.712792127,1,-288.9894305194882,7428.382139121238,3192.9944488787114,7225.352245824145,,
8.12934172,211.1233123,22982.92744,6.779005477,326.3979533,367.9887837,13.91093319,55.79535664,4.822043564,1,-260.3809986462272,6799.2628848463555,2924.589239745228,6632.834915701224,,
10.25281623,218.2797001,18158.84212,8.657341897,349.5295679,336.1988372,19.44259882,82.85827184,4.559836219,1,-230.96125611826912,4588.059626035308,2363.030266141159,4689.580170445727,,
9.239440361,212.5690763,14829.62421,7.172920417,324.1289153,575.4219684,16.58112044,66.88527013,3.471971127,1,192.40706058952537,4641.42829511127,1590.3812607965858,4677.487727981559,,
7.071314192,213.619625,20038.79642,7.602251874,290.0572188,605.3050414,8.713963616,58.41345969,4.29372656,1,-2500.902379306076,6540.868903954524,4860.221603876299,5304.122544319935,,
7.115895266,193.7067445,18463.88366,4.924388997,319.0569513,369.534034,14.8415799,54.43749402,3.736020547,1,-194.30768258366976,5469.982959916586,2353.3339901981144,5337.548708139202,,
8.238996597,199.5945387,25046.79864,9.288019857,350.835986,328.3633983,18.74323079,54.41696499,3.089923749,1,-1960.8864451040686,8010.183528197269,4851.927522768845,7002.952899589109,,
6.161779499,202.7569725,12229.64758,11.52359751,324.0480348,344.3656891,14.68592683,47.8031937,4.003547029,1,-1510.6932344515817,3974.777881952107,2975.6928256702486,3229.8315812292763,,
7.06184552,211.0916871,11300.23811,8.866359287,299.9380711,353.5104246,16.89575368,67.57710868,3.958248504,1,-1385.755162904903,3672.4666303316644,2748.992674957236,2984.8776636837897,,
7.481397772,186.0747655,13781.78028,4.64925393,377.3443719,323.7728426,11.68712384,66.29164984,4.03997629,1,-171.53815240550946,3488.9932379989536,1811.8850037023985,3551.331605934717,,
8.082148076,185.9324194,28407.66103,7.605420788,381.7618836,402.6580222,12.83064631,86.97972392,3.373484514,1,-336.65410520946193,8399.417236747018,3614.08574729924,8174.200384845247,,
7.702183099,192.1375306,18126.03096,9.154580507,364.191227,646.7325987,14.37633691,90.52753632,4.382159162,1,-2724.6844266586277,5782.744780596732,4886.37721691396,4342.445101753079,,
6.750761186,207.2545054,23642.9926,7.691012379,293.7830399,446.6969391,6.00039093,30.90081515,2.777726265,1,-3017.9512775130966,7700.382589526124,5756.267698658652,6237.5696312369755,,
6.323942073,185.9924106,23234.78893,5.892962669,347.2368266,401.3048946,13.26328179,60.47403118,3.575010576,1,-262.1465506295767,6878.133419551728,2957.5745828615763,6699.774153636801,,
8.581428694,186.6016211,20590.71211,3.924182928,366.1318999,384.3056983,9.999397816,66.69397284,3.388448222,1,-219.52008845134768,6096.740223501272,2621.779950651348,5943.901192177079,,
9.888941401,220.638823,19892.38891,7.986456362,326.0765603,460.8124249,14.92917215,59.60280779,3.75016351,1,-205.08188720235955,5901.591604808895,2537.9790271371376,5757.1489218723655,,
8.390500572,215.295518,27032.14226,6.553957722,282.859453,443.4455903,12.841611,46.36821941,4.150359337,1,-320.1987640013397,8004.031263076799,3437.0929272614508,7796.735997041025,,
7.58194468,193.2864626,21675.68287,9.82149852,381.930744,414.8109854,16.10916917,92.60908364,4.833345774,1,-2755.864796368004,7057.252410104342,5288.8276967884485,5708.258587608615,,
9.850054687,208.740232,35289.23711,8.350110052,337.2097419,462.4801989,10.10514594,50.88600603,4.521836127,1,-438.823516694985,10435.76836473872,4481.199120654541,10154.817452112791,,
9.663653196,233.487268,13213.57825,10.14993691,293.0746575,326.777803,10.43961937,62.45537307,4.741944305,1,-1645.0766188344828,4289.2932958247175,3218.895341651261,3486.6007390821455,,
7.935607325,207.0168521,19657.84331,8.604504846,312.3436071,358.8490033,21.22812724,63.77183269,3.619650737,1,-2504.1385016305576,6393.82271289161,4797.606556668114,5176.362972498807,,
6.920342899,207.8213631,16689.7996,10.03114637,286.4138616,481.9558771,9.77189594,78.29502214,3.266213475,1,-2081.1025769416715,5439.327818312092,4056.0220572332264,4410.811198853824,,
10.53809844,200.1398287,13867.2442,7.365015093,409.4467298,340.8088228,17.07312308,72.73063948,3.823092676,1,-171.3428101978292,3511.3998172326155,1830.1394268721629,3572.0165358785475,,
5.729302912,162.8575851,34573.67879,5.654856361,415.2870722,297.6313652,13.99084222,76.74467672,3.556394812,1,-428.5823780927238,8741.647822889656,4379.15247648439,8955.34143117664,,
5.335688809,178.6401187,37993.18275,9.772521848,343.2583593,465.0727958,14.83425698,65.32653149,3.921976381,1,-4937.060681027743,12376.91806280337,9279.210125395299,9994.747342506535,,
6.769834881,177.173258,34596.00187,2.86607303,369.5329965,389.5162861,17.26807363,64.86860788,3.655789569,1,-434.473904523767,10222.21427721038,4393.101992255989,9941.564862191868,,
6.848329601,195.4514824,15908.64209,6.241348598,319.2647222,404.2048592,18.93733758,75.3927951,3.732202018,1,189.9932497041258,4953.431265256676,1692.0862132622074,5000.389404804219,,
8.589202344,233.7279746,7263.056749,6.95330778,268.9713553,258.880209,8.986363424,41.9304389,4.041445671,1,-91.85409296608643,1831.9735792143463,991.3137647459755,1878.5337849466696,,
7.591346094,199.2553218,25383.76518,7.924616265,318.6104785,416.4456175,20.11882693,48.27120968,4.515150114,1,-3258.486248876458,8264.6230197546,6192.541554085681,6685.424231052138,,
8.137767883,203.8618673,24172.70331,6.844017626,305.8325797,470.8362645,19.23296141,30.7084213,5.003825786,1,-274.9929467298782,7165.149641202299,3077.5663928971003,6978.701449337756,,
5.35256598,150.4952143,27795.73204,5.464057648,445.9383912,422.4225087,16.14451044,78.37484518,4.779187009,1,-2178.369645433848,8892.241732315792,5392.22556992907,7741.917040716908,,
7.998090254,241.0002765,9609.740605,9.842346073,229.5755609,428.8823659,14.99056698,39.84237909,2.626546784,1,-1417.4881176030067,3045.309267027373,2593.5435328786734,2297.101323748664,,
11.89807803,228.1326732,8296.550611,9.899636695,346.6497504,500.1692103,15.48686237,63.52946012,3.024968487,1,-203.07428719664662,2407.200745363208,1255.88998170798,2264.9862661295215,,
7.442536475,180.8590906,18223.02708,8.577249577,405.3200157,564.7934853,14.76833656,57.7575536,2.191138422,1,-2258.607198945934,5949.627913289639,4421.3556974163785,4822.714401962831,,
5.140800528,209.3585612,21407.61429,4.415975931,230.5558558,378.8971896,2.2,86.73722286,4.192257449,1,-228.23543695461026,6347.530761315052,2709.247898439943,6194.824014999468,,
9.622105987,182.9097278,30307.21767,5.657004243,422.4456808,573.3304971,17.69971822,45.90678242,3.975571849,1,-348.76470402840573,8981.865719766318,3856.4052327416266,8730.375783754573,,
5.361211666,171.315543,24709.72886,4.184890692,366.8149789,490.658747,15.12267225,33.1196126,1.81252894,1,-277.69734269335845,7325.306462319608,3144.155014365359,7125.886774793001,,
6.376408434,182.1210382,33046.72761,5.351533189,362.3521434,350.2363264,7.59251575,66.22567378,5.404045773,1,-418.8990506093561,8350.001024430747,4200.275416712244,8553.132432927348,,
3.94012546,163.1716531,25911.32168,4.138540037,371.9671798,487.9851851,17.75170539,63.61240285,3.478004808,1,-3310.874783415963,8449.02500923685,6313.9155030320735,6829.203406994985,,
6.916825973,210.8604386,29263.55407,6.011610979,252.2313296,392.3635858,12.89221011,77.07978001,4.598622246,1,-361.62935859724683,8655.260145564198,3720.1303000770245,8426.251956625065,,
9.146557556,226.0934249,6787.48466,9.241762922,319.0258086,459.5690214,14.11047624,80.57114619,3.210881939,1,-992.8141306001653,2114.255820789065,1871.5312127942764,1572.0143814924027,,
10.26841472,225.0742181,14694.42062,6.722842909,300.7637719,353.6309129,13.55379641,64.01294427,5.199864588,1,184.87963268013917,4573.688233028832,1556.636743519527,4634.045239706155,,
7.36876853,213.1970192,18452.02299,8.292444792,294.344858,496.270851,10.54509177,94.8377427,3.813881276,1,-2312.4426263269647,6013.649621266422,4488.075253801187,4872.447228998591,,
9.393148442,215.0513646,20592.25894,10.08953715,331.3387387,447.0744599,10.77863263,54.42696837,4.665681059,1,-2605.429902077796,6704.902154927621,5013.771843283463,5433.799471296945,,
7.296572875,197.6469506,22535.08516,9.288199605,323.4490542,353.0629066,6.039669028,82.53617278,4.679168643,1,-2888.46563126119,7331.756073028301,5501.697170631301,5931.446408836364,,
8.900864697,211.3068119,9592.151333,8.863272376,348.4378199,333.7753271,18.26795085,68.33316991,4.51875067,1,-122.44009482784334,2427.2455971426057,1299.6129059837322,2463.790637902003,,
8.107244313,228.1718587,18364.83142,6.185947771,246.9426113,369.9031987,14.61342264,101.3515254,4.688271256,1,-195.7635566702865,5442.104298237202,2345.185278901398,5312.4830242676335,,
7.804368874,216.6738691,14160.68677,6.060143582,281.3559754,468.2125374,15.14754698,62.8606268,4.075556975,1,180.887264456654,4424.0011653712945,1510.543557222346,4468.969620295703,,
4.666148131,171.2887001,35680.06788,4.894373617,314.6138512,501.9028641,14.21062445,56.91025406,4.556863752,1,-4621.672690897677,11629.848818953438,8705.351753054343,9393.661778149615,,
10.90507641,207.0048366,16099.1519,8.186478946,369.6838669,575.3090369,17.55687962,80.74984922,3.720264379,1,203.7490460819528,5030.031731458487,1726.5029749152698,5066.521422918605,,
4.739548767,162.2468857,27215.90274,2.862535374,372.8150748,437.2175902,15.13047649,65.09129142,2.942348225,1,-319.6261380622013,8055.828098695137,3461.731525948424,7832.385645128476,,
9.869231935,223.7726613,29549.65882,7.716922923,281.1184903,356.1819159,14.20266406,84.01358459,4.736849577,1,-364.3431946299695,8732.235466744476,3756.7066546949695,8507.900783194555,,
5.827541212,191.0049304,25863.34324,4.823831505,316.0255129,370.3572882,18.36185806,48.65810862,3.179128741,1,-308.5094187037353,7649.317389666559,3288.685134219068,7450.761399825735,,
0.989912213,133.2169416,16922.8539,9.293288644,444.3757307,322.2911912,10.43007634,43.57846551,5.160603788,1,-1304.6624847520602,5418.471609013592,3292.683608084839,4718.779217871915,,
9.485832873,218.7382355,15357.83337,8.534458442,315.8313963,429.6222122,15.6211387,64.8260282,3.221129819,1,191.624309258764,4786.871645913717,1633.232779856125,4839.844840684209,,
6.435722717,214.7246693,9363.853988,9.997623567,273.4631394,508.345207,12.92586966,71.42858985,4.925339107,1,-1373.9933355820021,2971.1158404667485,2536.893352093224,2225.389081291708,,
6.365497241,205.0565358,7040.737621,11.30283119,325.3285434,371.579634,16.35285801,74.31259212,5.125416576,1,-1018.1460809940345,2227.3682728508657,1913.2751398092566,1669.8736668518334,,
5.452214926,199.2284675,14446.81239,7.689190529,298.3184183,469.1319513,14.02050742,95.30623862,5.19053381,1,-2171.57779998855,4600.898496160077,3898.3722347002167,3460.1788015746993,,
5.433466239,177.8283023,31421.73163,4.58413391,347.0973537,490.2846741,16.06643903,58.41669861,2.871196031,1,-381.0411606342454,9302.063254472514,3994.853815514245,9041.605881891077,,
